Stock,Market Cap and Buy Analysis,Buy Analysis,Volume Analysis Result,Volume Analysis 5 Days,Volume Analysis 20 Days,Volume Analysis 50 Days,MA Analysis,MA5,MA5 Symbol,MA10,MA10 Symbol,MA20,MA20 Symbol,MA50,MA50 Symbol,MA100,MA100 Symbol,MA200,MA200 Symbol,3D Change%,5D Change%,20D Change%,Yesterday Closing Price,Current Price,Volatility in 3 Day,Volatility in 5 Days,Volatility in 20 Days,Market Cap Value,Volume Average in 5 Days,Volume Average in 20 Days,Volume Average in 50 Days,Volume Average in 100 Days
ABBA.JK,141692043264.0,4,0.0,0.0,0.0,0.0,"['>', '>', '>', '>', '>', '<']",32.2,>,31.5,>,29.65,>,27.28,>,26.84,>,41.115,<,16.129032258064516,20.0,33.33333333333333,34.0,36.0,2.0548046676563256,2.4,2.4550967394381833,141692043264.0,1196060.0,1156995.0,867528.0,1020823.0
ABDA.JK,2514268192768.0,-6,0.0,0.0,0.0,0.0,"['<', '<', '<', '<', '<', '<']",4410.0,<,4455.0,<,4477.5,<,4671.0,<,4835.5,<,5187.75,<,-10.0,-10.0,-10.0,4500.0,4050.0,212.13203435596427,180.0,98.07522622966515,2514268192768.0,260.0,70.0,46.0,23.0
ABMM.JK,11728503963648.0,2,0.0,5.0,0.0,0.0,"['<', '<', '>', '>', '>', '>']",4434.0,<,4572.0,<,4221.0,>,3938.0,>,3816.8,>,3659.25,>,-5.543237250554324,-6.373626373626373,9.793814432989691,4350.0,4260.0,103.38708279513882,110.38115781237303,370.5927684129845,11728503963648.0,6793740.0,13759680.0,6945464.0,4862700.0
ACES.JK,13353912107008.0,2,0.0,1.0,0.0,0.0,"['>', '>', '>', '>', '<', '<']",765.0,>,743.5,>,737.25,>,769.9,>,819.3,<,811.65,<,1.2987012987012987,6.8493150684931505,3.3112582781456954,750.0,780.0,12.472191289246473,22.80350850198276,21.533404282648853,13353912107008.0,113942500.0,66058210.0,50918926.0,47059238.0
ACRO.JK,270593703936.0,-4,0.0,0.0,0.0,0.0,"['<', '<', '<', '<', '<', '>']",78.2,<,78.2,<,78.35,<,79.46,<,83.27,<,70.285,>,-1.2658227848101267,0.0,2.631578947368421,78.0,78.0,0.4714045207910317,0.4,1.107925990308017,270593703936.0,1934520.0,1994795.0,2261822.0,5963619.0
ACST.JK,1546374348800.0,-1,0.0,1.0,0.0,0.0,"['=', '<', '<', '>', '>', '<']",122.0,=,123.2,<,123.65,<,113.32,>,111.26,>,126.94,<,0.8264462809917356,0.0,7.017543859649122,121.0,122.0,0.4714045207910317,1.0954451150103321,3.4391132578035286,1546374348800.0,4984760.0,20115735.0,13805536.0,10708903.0
ADCP.JK,1111110057984.0,-6,0.0,3.0,0.0,0.0,"['<', '<', '<', '<', '<', '<']",50.8,<,50.7,<,50.4,<,50.22,<,50.11,<,50.665,<,-1.9607843137254901,-1.9607843137254901,0.0,51.0,50.0,0.4714045207910317,0.4,0.4898979485566356,1111110057984.0,4404020.0,14785460.0,8697794.0,4449120.0
ADES.JK,5839980593152.0,-2,0.0,5.0,1.0,0.0,"['<', '<', '>', '<', '<', '>']",9945.0,<,9935.0,<,9896.25,>,9971.5,<,9931.75,<,9792.375,>,-0.5025125628140703,-0.7518796992481203,-0.5025125628140703,9925.0,9900.0,20.412414523193153,29.154759474226502,62.88630614052634,5839980593152.0,11720.0,13560.0,29512.0,32746.0
ADHI.JK,2589543890944.0,4,0.0,0.0,0.0,0.0,"['<', '>', '>', '>', '>', '>']",308.4,<,307.2,>,301.7,>,269.6,>,247.82,>,287.2,>,0.0,0.0,1.9867549668874174,304.0,308.0,1.8856180831641267,3.2,8.056674251823763,2589543890944.0,39587920.0,103185855.0,81421866.0,50906859.0
ADMF.JK,11150000390144.0,-6,0.0,0.0,0.0,0.0,"['<', '<', '<', '<', '<', '<']",11175.0,<,11252.5,<,11363.75,<,11567.0,<,11879.0,<,11807.125,<,-0.6681514476614699,-0.8888888888888888,-1.9780219780219779,11175.0,11150.0,31.18047822311618,61.237243569579455,146.7299815988539,11150000390144.0,70360.0,75145.0,69104.0,106088.0
ADMG.JK,505593397248.0,4,0.0,1.0,0.0,0.0,"['>', '<', '>', '>', '>', '>']",128.8,>,130.4,<,128.45,>,115.96,>,117.11,>,127.73,>,1.5625,0.0,10.16949152542373,128.0,130.0,0.9428090415820634,0.9797958971132712,6.902716856426895,505593397248.0,210760.0,413700.0,321316.0,296559.0
ADMR.JK,52124931063808.0,-6,0.0,5.0,0.0,0.0,"['<', '<', '<', '<', '<', '<']",1279.0,<,1285.5,<,1284.0,<,1315.0,<,1335.75,<,1343.45,<,0.0,0.39370078740157477,-1.5444015444015444,1285.0,1275.0,4.714045207910316,7.3484692283495345,10.793516572461451,52124931063808.0,16916160.0,30376480.0,28269274.0,24892039.0
ADRO.JK,107347858948096.0,2,0.0,5.0,0.0,0.0,"['<', '<', '>', '>', '>', '>']",3512.0,<,3538.0,<,3437.0,>,3218.0,>,3000.1,>,2760.3,>,0.5763688760806917,-1.9662921348314606,8.385093167701864,3490.0,3490.0,9.428090415820632,36.0,131.45721737508367,107347858948096.0,68125400.0,64000750.0,53010778.0,46009733.0
AEGS.JK,38228758528.0,4,0.0,0.0,0.0,0.0,"['>', '>', '>', '>', '>', '<']",36.8,>,37.4,>,36.75,>,31.7,>,35.73,>,58.965,<,2.7027027027027026,5.555555555555555,26.666666666666668,36.0,38.0,0.816496580927726,0.7483314773547882,3.0475399915341552,38228758528.0,3103960.0,2459240.0,1644092.0,10767896.0
AGAR.JK,387999989760.0,0,0.0,0.0,0.0,0.0,"['<', '<', '<', '>', '>', '>']",392.4,<,393.4,<,418.8,<,379.16,>,287.38,>,196.455,>,-3.0,-3.0,-11.415525114155251,376.0,388.0,9.797958971132712,9.32952303175248,30.301155093494376,387999989760.0,58620.0,340085.0,367568.0,223437.0
